!omamer-version: 2.1.0
!query-md5: b1022a2eef4c4ef7c94a073929431510
!date-run: 2025-08-14T14:31:03.907264
!db-path: omamer_databases/Saccharomyceta.h5
!db-info-source: OMA / All.Jul2024
!db-info-root_level: saccharomyceta
!db-info-database_hash: cff59319f81d8a72e30d5c49daa09a9a
qseqid	hogid	hoglevel	family_p	family_count	family_normcount	subfamily_score	subfamily_count	qseqlen	subfamily_medianseqlen	qseq_overlap
tr|A7EA60|A7EA60_SCLS1	HOG:E0807616	saccharomyceta	2251.6038177321348	350	1.0	0.9999354102561229	350	356	357	1.0
tr|A7EA61|A7EA61_SCLS1	HOG:E0832182	saccharomyceta	2415.8135648725	418	1.0	0.9999127184261822	418	424	467	1.0
tr|A7EA62|A7EA62_SCLS1	HOG:E0832030.1b.4c.2a	Sclerotiniaceae	3195.269022099461	421	1.0	0.9999979530646566	381	427	425	1.0
tr|A7EA63|A7EA63_SCLS1	HOG:E0478475	saccharomyceta	2568.4512362323603	443	1.0	0.9998823529397014	443	451	452	1.0
tr|A7EA64|A7EA64_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	45	N/A	N/A
tr|A7EA65|A7EA65_SCLS1	HOG:E0805141.5a.7b	saccharomyceta	59.84676918662561	11	0.07001626418831433	N/A	N/A	163	352	0.3148148148148148
tr|A7EA66|A7EA66_SCLS1	HOG:E0477892	saccharomyceta	3235.027206677349	513	1.0	0.9999251410981057	513	519	603	1.0
tr|A7EA67|A7EA67_SCLS1	HOG:E0805765.4d	saccharomyceta	3943.1191004605143	613	1.0	0.9999216146015341	613	619	632	1.0
tr|A7EA68|A7EA68_SCLS1	HOG:E0802154.2a	saccharomyceta	3092.9601508475903	485	1.0	0.9999364102138174	485	491	488	1.0
tr|A7EA69|A7EA69_SCLS1	HOG:E0824110	saccharomyceta	2954.1146264622007	489	1.0	0.9999272507267215	489	495	518	1.0
tr|A7EA70|A7EA70_SCLS1	HOG:E0802229.5d.10b.11b	leotiomyceta	3191.9001839978523	506	1.0	0.9999562150185646	345	512	495	1.0
tr|A7EA71|A7EA71_SCLS1	HOG:E0793117.1b	saccharomyceta	6122.12494104914	1155	1.0	0.9997875293652153	1155	1161	1191	1.0
tr|A7EA72|A7EA72_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	90	N/A	N/A
tr|A7EA73|A7EA73_SCLS1	HOG:E0442361.3r	Sclerotiniaceae	663.911357443453	91	0.9478909753908418	0.5454544326066552	6	102	542	1.0
tr|A7EA74|A7EA74_SCLS1	HOG:E0474993	Pezizomycotina	3436.4862518469786	581	1.0	0.9998945749931533	581	592	597	1.0
tr|A7EA75|A7EA75_SCLS1	HOG:E0466641	leotiomyceta	1403.112875591319	191	1.0	0.9999850570585265	191	197	197	1.0
tr|A7EA76|A7EA76_SCLS1	HOG:E0811223	saccharomyceta	3102.063698737682	493	1.0	0.9999137559998401	493	499	483	1.0
tr|A7EA77|A7EA77_SCLS1	HOG:E0807700	saccharomyceta	2454.4568036455817	330	1.0	0.9999795181079111	330	336	300	1.0
tr|A7EA78|A7EA78_SCLS1	HOG:E0469282	leotiomyceta	2283.27846943316	268	1.0	0.999988915829442	268	274	304	1.0
tr|A7EA79|A7EA79_SCLS1	HOG:E0803708.2c.8q.13b	Leotiomycetes	11095.769896671192	2143	1.0	0.9999863861559011	1480	2149	2417	1.0
tr|A7EA80|A7EA80_SCLS1	HOG:E0803021.8i	saccharomyceta	4544.681330444993	582	1.0	0.9999798942675454	582	588	577	1.0
tr|A7EA81|A7EA81_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	326	N/A	N/A
tr|A7EA82|A7EA82_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	112	N/A	N/A
tr|A7EA83|A7EA83_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	51	N/A	N/A
tr|A7EA84|A7EA84_SCLS1	HOG:E0467027	leotiomyceta	4175.2419164476205	703	1.0	0.9999386922489323	703	711	700	1.0
tr|A7EA85|A7EA85_SCLS1	HOG:E0804759	saccharomyceta	2105.2690379628343	313	1.0	0.9999529142177733	313	319	314	1.0
tr|A7EA86|A7EA86_SCLS1	HOG:E1027692.6b.4b	saccharomyceta	2636.0268438156886	383	1.0	0.9999536790756965	383	389	451	1.0
tr|A7EA87|A7EA87_SCLS1	HOG:E0477610	saccharomyceta	3198.7124015269137	556	1.0	0.9998893745862086	556	562	538	1.0
tr|A7EA88|A7EA88_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	87	N/A	N/A
tr|A7EA89|A7EA89_SCLS1	HOG:E0467926	leotiomyceta	121.52542762688701	32	0.08197182476485308	N/A	N/A	394	814	0.6412213740458015
tr|A7EA90|A7EA90_SCLS1	HOG:E0802181.7m	saccharomyceta	6773.2538707756785	1247	1.0	0.9997734547255643	1247	1253	1272	1.0
tr|A7EA91|A7EA91_SCLS1	HOG:E0805873	saccharomyceta	1942.2667572376552	281	1.0	0.9999676784834207	281	287	284	1.0
tr|A7EA92|A7EA92_SCLS1	HOG:E0802318	saccharomyceta	8156.977820455991	1834	1.0	0.9996360843617725	1834	1841	1835	1.0
tr|A7EA93|A7EA93_SCLS1	HOG:E0468340.3d	sordariomyceta	1795.9423333691723	200	1.0	0.9999995078578118	157	206	205	1.0
tr|A7EA94|A7EA94_SCLS1	HOG:E0802656.8ad.41b	leotiomyceta	3728.202117878983	536	1.0	0.9999857184725501	526	542	534	1.0
tr|A7EA95|A7EA95_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	537	N/A	N/A
tr|A7EA96|A7EA96_SCLS1	HOG:E0473412	leotiomyceta	4056.7877521626842	505	1.0	0.9999841448714132	505	511	499	1.0
tr|A7EA97|A7EA97_SCLS1	HOG:E0466725.2a	sordariomyceta	1426.8441813581596	161	1.0	0.9999994984538209	160	167	166	1.0
tr|A7EA98|A7EA98_SCLS1	HOG:E0803055.3b.4b	saccharomyceta	2058.214698160175	287	1.0	0.9999689981768044	287	293	287	1.0
tr|A7EA99|A7EA99_SCLS1	HOG:E0465892	leotiomyceta	5162.81678568534	810	1.0	0.9999522810157223	810	816	796	1.0
tr|A7EAA0|A7EAA0_SCLS1	HOG:E0464877	sordariomyceta	5475.091300044097	776	1.0	0.9999805901628689	776	782	731	1.0
sp|A7EAA1|MTAP_SCLS1	HOG:E1027344.9a.1b	saccharomyceta	2180.769516284814	301	1.0	0.99996160663999	301	307	312	1.0
tr|A7EAA2|A7EAA2_SCLS1	HOG:E0466226	leotiomyceta	7489.297829179123	1522	1.0	0.9997024044399676	1522	1528	1489	1.0
tr|A7EAA3|A7EAA3_SCLS1	HOG:E0802586.6b	saccharomyceta	3648.8905959591593	638	1.0	0.9998863151545162	638	644	707	1.0
tr|A7EAA4|A7EAA4_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	135	N/A	N/A
tr|A7EAA5|A7EAA5_SCLS1	HOG:E0440936	Sclerotiniaceae	14429.550002766508	1653	1.0	0.9999910975553209	1653	1670	1468	1.0
tr|A7EAA6|A7EAA6_SCLS1	HOG:E0794703.1b	saccharomyceta	306.012405212699	35	0.5223723031459088	0.5223858811102771	35	73	58	0.5972222222222222
tr|A7EAA7|A7EAA7_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	79	N/A	N/A
tr|A7EAA8|A7EAA8_SCLS1	HOG:E0468204	leotiomyceta	1790.8411832333798	220	1.0	0.9999833925521446	220	226	198	1.0
tr|A7EAA9|A7EAA9_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	39	N/A	N/A
tr|A7EAB0|A7EAB0_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	79	N/A	N/A
tr|A7EAB1|A7EAB1_SCLS1	HOG:E0440937	Sclerotiniaceae	1402.4660530704732	130	1.0	0.9999991285635137	130	136	158	1.0
tr|A7EAB2|A7EAB2_SCLS1	HOG:E0440938	Sclerotiniaceae	1352.3886538509005	119	1.0	0.9999993730672762	119	125	105	1.0
tr|A7EAB3|A7EAB3_SCLS1	HOG:E0468782	leotiomyceta	2414.8075690993364	284	1.0	0.9999884268219172	284	294	275	1.0
tr|A7EAB4|A7EAB4_SCLS1	HOG:E0466336.2c	sordariomyceta	2259.3675856695536	308	1.0	0.9999878500438113	266	314	291	1.0
tr|A7EAB5|A7EAB5_SCLS1	HOG:E0466322.2a	sordariomyceta	2817.173475200081	367	1.0	0.9999976991569034	366	373	378	1.0
tr|A7EAB6|A7EAB6_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	51	N/A	N/A
tr|A7EAB7|A7EAB7_SCLS1	HOG:E0481612.1b	Pezizomycotina	2513.894363883283	327	1.0	0.9999778253895566	327	333	309	1.0
tr|A7EAB8|A7EAB8_SCLS1	HOG:E0468476	leotiomyceta	1623.6471429825233	216	1.0	0.9999935958822256	216	245	205	1.0
tr|A7EAB9|A7EAB9_SCLS1	HOG:E0468367.3b	Helotiales	1995.0615566877573	270	1.0	0.999997874698066	194	276	281	1.0
tr|A7EAC0|A7EAC0_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	178	N/A	N/A
tr|A7EAC1|A7EAC1_SCLS1	HOG:E0475040.1a	sordariomyceta	3556.697292619898	588	1.0	0.9999552495421699	425	594	717	1.0
tr|A7EAC2|A7EAC2_SCLS1	HOG:E0803506.3a.4b.3b	leotiomyceta	5271.077078585428	757	1.0	0.9999655187001869	652	763	992	1.0
tr|A7EAC3|A7EAC3_SCLS1	HOG:E0483293.1a	saccharomyceta	3033.8428878676427	496	1.0	0.9999146587829626	496	502	460	1.0
tr|A7EAC4|A7EAC4_SCLS1	HOG:E0474816	Pezizomycotina	1797.6320110581407	277	1.0	0.999958014315482	277	283	269	1.0
tr|A7EAC5|A7EAC5_SCLS1	HOG:E0792962.5g.4b.4a	sordariomyceta	3565.053106458596	597	1.0	0.999966719276353	447	603	622	1.0
tr|A7EAC6|A7EAC6_SCLS1	HOG:E0802359.9a.14a	saccharomyceta	1279.5536196776154	201	1.0	0.999942228149495	201	207	318	1.0
tr|A7EAC7|A7EAC7_SCLS1	HOG:E0476366	Pezizomycotina	1356.4754004501474	194	1.0	0.9999781388559186	194	200	194	1.0
tr|A7EAC8|A7EAC8_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	61	N/A	N/A
tr|A7EAC9|A7EAC9_SCLS1	HOG:E0466754	leotiomyceta	1271.8107674991145	149	1.0	0.9999942541615857	149	155	115	1.0
tr|A7EAD0|A7EAD0_SCLS1	HOG:E0484340.1b	Helotiales	3960.3361775570465	738	1.0	0.9999957556654594	681	744	821	1.0
tr|A7EAD1|A7EAD1_SCLS1	HOG:E0793098.1a	saccharomyceta	776.8439777836145	144	0.8997015142732855	0.8999049632683878	144	166	716	0.9878787878787879
tr|A7EAD2|A7EAD2_SCLS1	HOG:E0793098.1a	saccharomyceta	2618.2446767049187	452	1.0	0.999904963268388	452	458	716	1.0
tr|A7EAD3|A7EAD3_SCLS1	HOG:E0474759.2b	sordariomyceta	4419.028159677768	771	1.0	0.999947071204787	507	777	790	1.0
tr|A7EAD4|A7EAD4_SCLS1	HOG:E0801582.10by	saccharomyceta	4375.741247956757	663	1.0	0.9999469426835784	663	669	672	1.0
tr|A7EAD5|A7EAD5_SCLS1	HOG:E0440939	Sclerotiniaceae	4829.120140856588	479	1.0	0.9999974264411685	479	485	469	1.0
tr|A7EAD6|A7EAD6_SCLS1	HOG:E0802532.16b.29a	sordariomyceta	3043.490378655123	462	1.0	0.9999883954752811	415	468	453	1.0
tr|A7EAD7|A7EAD7_SCLS1	HOG:E0814608	saccharomyceta	4852.6117879851445	907	1.0	0.9997585462653905	907	917	1147	1.0
tr|A7EAD8|A7EAD8_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	54	N/A	N/A
tr|A7EAD9|A7EAD9_SCLS1	HOG:E0474831	Pezizomycotina	2797.652022785103	436	1.0	0.9999484347834614	436	442	552	1.0
tr|A7EAE0|A7EAE0_SCLS1	HOG:E1027386.1b.6f	saccharomyceta	4025.2758971613985	703	1.0	0.9999095492812631	703	723	716	1.0
tr|A7EAE1|A7EAE1_SCLS1	HOG:E0483791	saccharomyceta	4308.239327314568	765	1.0	0.9998849703838235	765	771	653	1.0
tr|A7EAE2|A7EAE2_SCLS1	HOG:E0805546.3k.1a	sordariomyceta	379.7165686917703	38	1.0	0.9999996708603199	37	102	110	1.0
tr|A7EAE3|A7EAE3_SCLS1	HOG:E0482816	saccharomyceta	3831.125034464706	656	1.0	0.9998899012096967	656	663	650	1.0
tr|A7EAE4|A7EAE4_SCLS1	HOG:E1028538.1b.6a.15b	saccharomyceta	3117.748830471308	502	1.0	0.999897913409908	502	508	499	1.0
sp|A7EAE5|ATG12_SCLS1	HOG:E0476424	Pezizomycotina	676.1248496323833	100	0.8694766530686209	0.8695470645542845	100	121	157	1.0
tr|A7EAE6|A7EAE6_SCLS1	HOG:E1027448.1b.6b	saccharomyceta	1866.4401615334477	286	1.0	0.9999395041268097	286	292	337	1.0
tr|A7EAE7|A7EAE7_SCLS1	HOG:E0804705.15a	leotiomyceta	1235.4078183458569	175	1.0	0.9999906743757324	48	181	184	1.0
tr|A7EAE8|A7EAE8_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	75	N/A	N/A
tr|A7EAE9|A7EAE9_SCLS1	HOG:E1033240.6b	saccharomyceta	4125.822912675912	606	1.0	0.9999514064445725	606	612	588	1.0
tr|A7EAF0|A7EAF0_SCLS1	HOG:E0466217	leotiomyceta	3400.5613988291534	616	1.0	0.9998915249654518	616	622	621	1.0
tr|A7EAF1|A7EAF1_SCLS1	HOG:E0801863.4a	saccharomyceta	85.7274806413256	24	0.4873733844333707	0.4896667012636292	24	55	534	1.0
tr|A7EAF2|A7EAF2_SCLS1	HOG:E0801863.4a	saccharomyceta	367.7164717782387	98	0.44900906997806167	0.45148368612208867	98	223	534	0.9054054054054054
tr|A7EAF3|A7EAF3_SCLS1	HOG:E0801479.4b.20b	saccharomyceta	1371.4173256384256	193	1.0	0.9999620204155877	193	199	304	1.0
tr|A7EAF4|A7EAF4_SCLS1	HOG:E0482070.2b	saccharomyceta	1714.2817618838587	274	1.0	0.9999578732556192	274	280	293	1.0
tr|A7EAF5|A7EAF5_SCLS1	HOG:E0832148.1a	saccharomyceta	2092.913479363558	336	1.0	0.99993592747562	336	342	361	1.0
tr|A7EAF6|A7EAF6_SCLS1	HOG:E0801848.10o.37e.38c.30a	leotiomyceta	2083.363011436195	322	1.0	0.9999609608992844	259	328	318	1.0
tr|A7EAF7|A7EAF7_SCLS1	HOG:E1033791.2b.1a.2c	saccharomyceta	5348.674455573072	853	1.0	0.9999079725454625	853	859	907	1.0
tr|A7EAF8|A7EAF8_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	114	N/A	N/A
tr|A7EAF9|A7EAF9_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	62	N/A	N/A
tr|A7EAG0|A7EAG0_SCLS1	HOG:E0478746.2a.3e.9d	leotiomyceta	2540.4605603759383	424	1.0	0.9999986959799343	242	430	492	1.0
sp|A7EAG1|ACUK_SCLS1	HOG:E0478765	saccharomyceta	3035.2978520419956	516	1.0	0.999898440033396	516	522	689	1.0
tr|A7EAG2|A7EAG2_SCLS1	HOG:E0465544	sordariomyceta	400.6665116530349	46	1.0	0.9999985047654536	46	52	54	1.0
tr|A7EAG3|A7EAG3_SCLS1	HOG:E0802352.6b.6a.1b.2b	leotiomyceta	1355.793791285031	201	1.0	0.9999729854689282	172	207	213	1.0
tr|A7EAG4|A7EAG4_SCLS1	HOG:E0801468.10scs.7248b.5768b.4235a.2933b	Pezizomycotina	2510.6917867800767	328	1.0	0.9999829568339015	146	334	324	1.0
tr|A7EAG5|A7EAG5_SCLS1	HOG:E0442140	Helotiales	9902.212203225541	1092	1.0	0.9999939532338782	1092	1104	1029	1.0
tr|A7EAG6|A7EAG6_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	50	N/A	N/A
tr|A7EAG7|A7EAG7_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	56	N/A	N/A
tr|A7EAG8|A7EAG8_SCLS1	HOG:E0802786.7a	saccharomyceta	2199.107135013734	328	1.0	0.9999348303433533	328	334	409	1.0
tr|A7EAG9|A7EAG9_SCLS1	HOG:E0442533	Leotiomycetes	6384.229211822601	824	1.0	0.9999826214248941	824	830	829	1.0
tr|A7EAH0|A7EAH0_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	90	N/A	N/A
tr|A7EAH1|A7EAH1_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	77	N/A	N/A
tr|A7EAH2|A7EAH2_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	403	N/A	N/A
tr|A7EAH3|A7EAH3_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	109	N/A	N/A
tr|A7EAH4|A7EAH4_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	273	N/A	N/A
tr|A7EAH5|A7EAH5_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	69	N/A	N/A
tr|A7EAH6|A7EAH6_SCLS1	HOG:E1028526.7e.28e	saccharomyceta	122.23097079297189	41	0.09265491465155863	N/A	N/A	442	390	0.6666666666666666
tr|A7EAH7|A7EAH7_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	164	N/A	N/A
tr|A7EAH8|A7EAH8_SCLS1	HOG:E0468417.3a	sordariomyceta	2604.6079523922294	418	1.0	0.9999988025584974	382	424	423	1.0
tr|A7EAH9|A7EAH9_SCLS1	HOG:E0480406.2b	sordariomyceta	3181.952835663491	359	1.0	0.9999989028677333	350	365	364	1.0
tr|A7EAI0|A7EAI0_SCLS1	HOG:E0468038.3b	sordariomyceta	1129.8668149642663	123	1.0	0.9999984169948722	123	129	168	1.0
tr|A7EAI1|A7EAI1_SCLS1	HOG:E0801531.10ev.616ah.630a	sordariomyceta	483.8071914087966	113	0.5868581407817067	0.11235012149363068	10	199	1532	0.7373737373737373
tr|A7EAI2|A7EAI2_SCLS1	HOG:E0442351.3b	Sclerotinia sclerotiorum (strain ATCC 18683 / 1980 / Ss-1)	1855.331839840375	248	0.9538255238472084	0.24999932604732183	4	266	1387	1.0
tr|A7EAI3|A7EAI3_SCLS1	HOG:E0465562	sordariomyceta	46.41251543171025	11	0.07316502257348927	N/A	N/A	156	340	0.4838709677419355
tr|A7EAI4|A7EAI4_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	193	N/A	N/A
tr|A7EAI5|A7EAI5_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	148	N/A	N/A
tr|A7EAI6|A7EAI6_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	133	N/A	N/A
tr|A7EAI7|A7EAI7_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	214	N/A	N/A
tr|A7EAI8|A7EAI8_SCLS1	HOG:E0475833	Pezizomycotina	2574.0926106274997	325	1.0	0.999995486084388	325	334	300	1.0
tr|A7EAI9|A7EAI9_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	51	N/A	N/A
tr|A7EAJ0|A7EAJ0_SCLS1	HOG:E0832026.1a.1a	sordariomyceta	1544.272324825864	254	1.0	0.9999949531915728	203	260	397	1.0
tr|A7EAJ1|A7EAJ1_SCLS1	HOG:E0472526.2a	sordariomyceta	11029.223147982255	1514	1.0	0.9999953324858707	1489	1520	1519	1.0
tr|A7EAJ2|A7EAJ2_SCLS1	HOG:E0440976.2a	Sclerotinia sclerotiorum (strain ATCC 18683 / 1980 / Ss-1)	931.853929936398	102	0.9444400916229887	0.49999984953614623	6	114	461	1.0
tr|A7EAJ3|A7EAJ3_SCLS1	HOG:E0477362.1b	leotiomyceta	535.7740777900027	68	0.7311424190439947	0.7311820308410015	68	99	252	0.9897959183673469
tr|A7EAJ4|A7EAJ4_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	678	N/A	N/A
tr|A7EAJ5|A7EAJ5_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	126	N/A	N/A
tr|A7EAJ6|A7EAJ6_SCLS1	HOG:E0465884	leotiomyceta	3955.4206553598397	618	1.0	0.9999182009528524	618	624	599	1.0
tr|A7EAJ7|A7EAJ7_SCLS1	HOG:E0475636.2a.1b	sordariomyceta	4469.490782396695	694	1.0	0.9999954045831341	546	700	802	1.0
tr|A7EAJ8|A7EAJ8_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	80	N/A	N/A
tr|A7EAJ9|A7EAJ9_SCLS1	HOG:E0466416.1b	sordariomyceta	3327.8877319248263	414	1.0	0.9999931946452822	414	420	419	1.0
tr|A7EAK0|A7EAK0_SCLS1	HOG:E0441041	Sclerotiniaceae	2290.2454483234187	218	1.0	0.9999988840597516	218	224	226	1.0
tr|A7EAK1|A7EAK1_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	56	N/A	N/A
tr|A7EAK2|A7EAK2_SCLS1	HOG:E0807954.2a.5b.7c.19b	sordariomyceta	3175.8242617801484	499	1.0	0.9999946930144924	241	505	456	1.0
tr|A7EAK3|A7EAK3_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	97	N/A	N/A
tr|A7EAK4|A7EAK4_SCLS1	HOG:E0476857	Pezizomycotina	2809.79032886116	372	1.0	0.9999824897690222	372	378	295	1.0
tr|A7EAK5|A7EAK5_SCLS1	HOG:E0474803	Pezizomycotina	2819.0648062540445	502	1.0	0.9999115303886704	502	508	458	1.0
tr|A7EAK6|A7EAK6_SCLS1	HOG:E0814682.5c.41b	saccharomyceta	3211.656827255655	451	1.0	0.999972706483866	451	457	451	1.0
tr|A7EAK7|A7EAK7_SCLS1	HOG:E0441380	Sclerotiniaceae	5108.0451584265375	525	1.0	0.9999975110770862	525	531	442	1.0
tr|A7EAK8|A7EAK8_SCLS1	HOG:E0469893	leotiomyceta	3614.9756725442517	426	1.0	0.9999894769342297	426	432	510	1.0
tr|A7EAK9|A7EAK9_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	97	N/A	N/A
tr|A7EAL0|A7EAL0_SCLS1	HOG:E0441379	Sclerotiniaceae	7719.069436616536	852	1.0	0.9999951412713899	852	860	868	1.0
tr|A7EAL1|A7EAL1_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	42	N/A	N/A
tr|A7EAL2|A7EAL2_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	68	N/A	N/A
tr|A7EAL3|A7EAL3_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	143	N/A	N/A
tr|A7EAL4|A7EAL4_SCLS1	HOG:E0461446	Sordariomycetes	30.953624750922128	24	0.05570873912856021	N/A	N/A	405	731	0.6608910891089109
tr|A7EAL5|A7EAL5_SCLS1	HOG:E0465638	leotiomyceta	316.4828212647609	76	0.19700478209054292	0.17446552774525878	67	390	474	0.5475578406169666
tr|A7EAL6|A7EAL6_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	111	N/A	N/A
tr|A7EAL7|A7EAL7_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	284	N/A	N/A
tr|A7EAL8|A7EAL8_SCLS1	HOG:E0475529	Pezizomycotina	3182.2439903867776	464	1.0	0.9999711579600381	464	470	588	1.0
tr|A7EAL9|A7EAL9_SCLS1	HOG:E0802913.4b	saccharomyceta	5789.190391883487	1088	1.0	0.9997851470208646	1088	1095	1095	1.0
tr|A7EAM0|A7EAM0_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	537	N/A	N/A
tr|A7EAM1|A7EAM1_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	97	N/A	N/A
tr|A7EAM2|A7EAM2_SCLS1	HOG:E0472522	leotiomyceta	587.1805482452601	66	0.6666512663977205	0.66666472944455	66	105	149	0.9423076923076923
tr|A7EAM3|A7EAM3_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	49	N/A	N/A
tr|A7EAM4|A7EAM4_SCLS1	HOG:E0803708.2c.8ad.26a.29b	sordariomyceta	13969.242045421724	2432	1.0	0.9999934861689989	2078	2438	2437	1.0
tr|A7EAM5|A7EAM5_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	68	N/A	N/A
tr|A7EAM6|A7EAM6_SCLS1	HOG:E0439716	Eurotiomycetidae	137.768878583479	43	0.07781369944737894	N/A	N/A	552	551	0.7368421052631579
tr|A7EAM7|A7EAM7_SCLS1	HOG:E0478046.1a	leotiomyceta	2051.0037024046323	300	1.0	0.9999976960222398	292	306	305	1.0
tr|A7EAM8|A7EAM8_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	60	N/A	N/A
tr|A7EAM9|A7EAM9_SCLS1	HOG:E0465552	sordariomyceta	3548.8159786860233	417	1.0	0.9999961412290846	417	423	418	1.0
tr|A7EAN0|A7EAN0_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	58	N/A	N/A
tr|A7EAN1|A7EAN1_SCLS1	HOG:E0443045	Xylariales	248.27573506163742	53	0.17162296757548634	N/A	N/A	314	501	0.8178913738019169
tr|A7EAN2|A7EAN2_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	81	N/A	N/A
tr|A7EAN3|A7EAN3_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	65	N/A	N/A
tr|A7EAN4|A7EAN4_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	78	N/A	N/A
tr|A7EAN5|A7EAN5_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	50	N/A	N/A
tr|A7EAN6|A7EAN6_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	105	N/A	N/A
tr|A7EAN7|A7EAN7_SCLS1	HOG:E0824596.2a.1a.2d	Pezizomycotina	2358.5010454933417	342	1.0	0.999998385648236	245	352	255	1.0
tr|A7EAN8|A7EAN8_SCLS1	HOG:E0478065.2a	sordariomyceta	2919.3125498747604	494	1.0	0.9999683900520622	330	502	485	1.0
tr|A7EAN9|A7EAN9_SCLS1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	83	N/A	N/A
tr|A7EAP0|A7EAP0_SCLS1	HOG:E0801512.5b.12b	saccharomyceta	4529.61014633147	806	1.0	0.9998404957763918	806	812	798	1.0
tr|A7EAP1|A7EAP1_SCLS1	HOG:E0806088.4b	saccharomyceta	1682.2860835109968	218	1.0	0.999971587408954	218	224	160	1.0
tr|A7EAP2|A7EAP2_SCLS1	HOG:E0466700	leotiomyceta	499.1937668056402	145	0.15120906188890354	0.15270308769188803	145	955	729	0.6111111111111112
tr|A7EAP3|A7EAP3_SCLS1	HOG:E0801790.2b	saccharomyceta	2431.832914508522	352	1.0	0.9999502090030699	352	358	369	1.0
tr|A7EAP4|A7EAP4_SCLS1	HOG:E0802678	saccharomyceta	3791.9921942921515	665	1.0	0.9998665573697233	665	671	624	1.0
tr|A7EAP5|A7EAP5_SCLS1	HOG:E0482963.1a.1b	sordariomyceta	1683.5922285136373	262	1.0	0.9999960910744666	210	268	265	1.0
tr|A7EAP6|A7EAP6_SCLS1	HOG:E0813531.2b	saccharomyceta	3601.987977872178	483	1.0	0.9999757596462314	483	489	486	1.0
tr|A7EAP7|A7EAP7_SCLS1	HOG:E1028132.2a	saccharomyceta	4776.232709738221	650	1.0	0.9999738318281055	650	656	657	1.0
